Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Author_LabelEncoded,Surname,First Names,ISBN Label Encoded,ISBN13 Label Encoded,Publisher_Frequency,Binding_Audible Audio,Binding_Audiobook,Binding_Board Book,Binding_Comic,Binding_Hardcover,Binding_Kindle Edition,Binding_Library Binding,Binding_Mass Market Paperback,Binding_Paperback,Binding_ebook,Bookshelves_Frequency,Exclusive_Shelf_currently-reading,Exclusive_Shelf_read,Exclusive_Shelf_to-read,Exclusive_Shelf_Frequency,Spoiler_False,Spoiler_True,Spoiler_False.1,Spoiler_True.1,My_Review_False,My_Review_True,Spoiler_False.2,Spoiler_True.2,My Rating_outlier,Average Rating_outlier,Number of Pages_outlier,Year Published_outlier,Original Publication Year_outlier
591028,Scottish Witchcraft: The History and Magick of the Picts,Raymond Buckland,"Buckland, Raymond",{},875420575,9780880000000.0,0,3.67,Llewellyn Publications,Paperback,256.0,1991.0,1991.0,2021-01-01,2023-01-01,to-read,to-read (#120),to-read,False,False,False,0,0,180,Buckland, Raymond,260,37,9,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
43626389,The Way of Fire and Ice: The Living Tradition of Norse Paganism,Ryan Smith,"Smith, Ryan",{},738760048,9780740000000.0,0,4.11,Llewellyn Publications,Paperback,288.0,2019.0,2007.0,2021-01-01,2023-01-01,to-read,to-read (#119),to-read,False,False,False,0,0,191,Smith, Ryan,228,28,9,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
54419530,"Elves, Witches & Gods: Spinning Old Heathen Magic in the Modern Day",Cat Heath,"Heath, Cat",{'Patricia M. Lafayllve': 1.0},,,0,4.3,Llewellyn Publications,Kindle Edition,346.0,2021.0,2007.0,2021-01-01,2023-01-01,to-read,to-read (#118),to-read,False,False,False,0,0,35,Heath, Cat,301,92,9,0,0,0,0,0,1,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
17436869,A Practical Heathen's Guide to Asatru,Patricia M. Lafayllve,"Lafayllve, Patricia M.",{},738733873,9780740000000.0,0,3.94,Llewellyn Publications,Paperback,264.0,2013.0,2013.0,2021-01-01,2023-01-01,to-read,to-read (#117),to-read,False,False,False,0,0,170,Lafayllve, Patricia M.,226,28,9,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
55410532,Anatomy of a Witch: A Map to the Magical Body,Laura Tempest Zakroff,"Zakroff, Laura Tempest",{'Christopher Penczak': 1.0},738764345,9780740000000.0,0,4.16,Llewellyn Publications,Paperback,194.0,2021.0,2021.0,2021-01-01,2023-01-01,to-read,to-read (#116),to-read,False,False,False,0,0,131,Zakroff, Laura Tempest,230,28,9,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
11054759,Celtic Lore & Spellcraft of the Dark Goddess: Invoking the Morrigan,Stephanie Woodfield,"Woodfield, Stephanie",{},738727679,9780740000000.0,0,4.28,Llewellyn Publications,Paperback,432.0,2011.0,2011.0,2021-01-01,2023-01-01,to-read,to-read (#115),to-read,False,False,False,0,0,201,Woodfield, Stephanie,225,28,9,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
44442898,The Morrigan: Celtic Goddess of Magick and Might,Courtney Weber,"Weber, Courtney","{""Lora O'Brien"": 1.0}",1578636639,9781580000000.0,0,4.3,Weiser Books,Paperback,240.0,2019.0,2007.0,2021-01-01,2023-01-01,to-read,to-read (#114),to-read,False,False,False,0,0,47,Weber, Courtney,63,55,2,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
379759,Celtic Myth & Magick: Harnessing the Power of the Gods and Goddesses,Edain McCoy,"McCoy, Edain",{},1567186610,9781570000000.0,0,3.84,Llewellyn Publications,Paperback,464.0,2002.0,1999.0,2021-01-01,2023-01-01,to-read,to-read (#113),to-read,False,False,False,0,0,62,McCoy, Edain,61,54,9,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
559742,A Book of Pagan Prayer,Ceisiwr Serith,"Serith, Ceisiwr",{},1578632552,9781580000000.0,0,4.11,Weiser Books,Paperback,320.0,2002.0,2002.0,2021-01-01,2023-01-01,to-read,to-read (#112),to-read,False,False,False,0,0,37,Serith, Ceisiwr,62,55,2,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
58662507,"Nona the Ninth (The Locked Tomb, #3)",Tamsyn Muir,"Muir, Tamsyn",{},1250854113,9781250000000.0,0,4.35,Tordotcom,Hardcover,480.0,2022.0,2022.0,2021-01-01,2022-12-31,"fantasy, fiction, gothic, audiobook, sci-fi, currently-reading","fantasy (#94), fiction (#33), gothic (#27), audiobook (#1), sci-fi (#1), currently-reading (#9)",currently-reading,False,False,False,1,0,208,Muir, Tamsyn,21,40,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13,1,0,1,0,1,0,1,0,False,False,False,False,False
53465671,"The Mysterious Study of Doctor Sex (The Locked Tomb, #0.5)",Tamsyn Muir,"Muir, Tamsyn",{},,,0,4.12,Tor Books,ebook,28.0,2020.0,2020.0,2021-01-01,2022-12-31,to-read,to-read (#111),to-read,False,False,False,0,0,208,Muir, Tamsyn,301,92,4,0,0,0,0,0,0,0,0,0,1,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
39325106,"Alecto the Ninth (The Locked Tomb, #4)",Tamsyn Muir,"Muir, Tamsyn",{},,,0,4.44,Tor Publishing Group,Hardcover,272.0,2024.0,2024.0,2021-01-01,2022-12-31,to-read,to-read (#110),to-read,False,False,False,0,0,208,Muir, Tamsyn,301,92,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
58662978,"As Yet Unsent (The Locked Tomb, #2.5)",Tamsyn Muir,"Muir, Tamsyn",{},,,0,4.39,Tor.com,ebook,24.0,2022.0,2021.0,2021-01-01,2022-12-31,to-read,to-read (#109),to-read,False,False,False,0,0,208,Muir, Tamsyn,301,92,3,0,0,0,0,0,0,0,0,0,1,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
20702683,"A Hangman's Diary: The Journal of Master Franz Schmidt, Public Executioner of Nuremberg, 1573-1617",Franz Schmidt,"Schmidt, Franz","{'Albrecht Keller': 0.3333333333333333, 'C. Calvert': 0.3333333333333333, 'A.W. Gruner': 0.3333333333333333}",1629144800,9781630000000.0,0,3.58,Skyhorse,Paperback,280.0,2015.0,1928.0,2021-01-01,2022-12-29,"non-fiction, currently-reading","non-fiction (#15), currently-reading (#8)",currently-reading,False,False,False,1,0,79,Schmidt, Franz,110,59,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,1,0,1,0,1,0,1,0,False,False,False,False,False
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",{},,,0,4.16,Tor.com,ebook,144.0,2017.0,2017.0,2021-01-01,2022-12-11,to-read,to-read (#108),to-read,False,False,False,0,0,155,Wells, Martha,301,92,3,0,0,0,0,0,0,0,0,0,1,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
386372,"Mort (Discworld, #4; Death, #1)",Terry Pratchett,"Pratchett, Terry",{},61020680,9780060000000.0,5,4.24,Harpertorch,Mass Market Paperback,243.0,2001.0,1987.0,2022-11-21,2022-11-20,Not assigned,Not assigned,read,True,False,False,1,0,209,Pratchett, Terry,213,1,1,0,0,0,0,0,0,0,1,0,0,11,0,1,0,194,1,0,1,0,0,1,1,0,False,False,False,False,False
57789637,"Daughter of the Moon Goddess (The Celestial Kingdom Duology, #1)",Sue Lynn Tan,"Tan, Sue Lynn",{'Kuri Huang': 1.0},63031302,9780060000000.0,0,4.12,Harper Voyager,Hardcover,503.0,2022.0,2022.0,2021-01-01,2022-11-13,to-read,to-read (#107),to-read,False,False,False,0,0,205,Tan, Sue Lynn,216,1,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
53426697,"The Ancient Magus' Bride, Vol. 14",Kore Yamazaki,"Yamazaki, Kore",{},1645058050,9781650000000.0,4,4.16,Seven Seas,Paperback,180.0,2021.0,2020.0,2022-10-20,2022-10-19,manga,manga (#13),read,False,False,False,1,0,128,Yamazaki, Kore,114,61,13,0,0,0,0,0,0,0,0,1,0,59,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
52180399,The Only Good Indians,Stephen Graham Jones,"Jones, Stephen Graham",{},1982136456,9781980000000.0,0,3.71,Gallery / Saga Press,Hardcover,305.0,2020.0,2020.0,2021-01-01,2022-10-19,to-read,to-read (#106),to-read,False,False,False,0,0,203,Jones, Stephen Graham,160,75,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
57010080,Lute,Jennifer Marie Thorne,"Thorne, Jennifer Marie",{},125082608X,9781250000000.0,0,3.63,Tor Nightfire,Hardcover,274.0,2022.0,2022.0,2021-01-01,2022-10-19,to-read,to-read (#105),to-read,False,False,False,0,0,109,Thorne, Jennifer Marie,19,40,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
816085,Harvest Home,Thomas Tryon,"Tryon, Thomas",{},394485289,9780390000000.0,0,3.82,Alfred A. Knopf,Hardcover,401.0,1973.0,1973.0,2021-01-01,2022-10-19,to-read,to-read (#104),to-read,False,False,False,0,0,210,Tryon, Thomas,185,14,3,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,True,False
160149,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,"Lovecraft, H.P.",{'S.T. Joshi': 1.0},141182342,9780140000000.0,0,4.14,Penguin Classics,Paperback,420.0,1999.0,1926.0,2021-01-01,2022-10-19,to-read,to-read (#103),to-read,False,False,False,0,0,87,Lovecraft, H.P.,33,3,4,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
35458733,The Silent Companions,Laura  Purcell,"Purcell, Laura",{},014313163X,9780140000000.0,0,3.89,Penguin Books,Paperback,305.0,2018.0,2017.0,2021-01-01,2022-10-19,to-read,to-read (#102),to-read,False,False,False,0,0,130,Purcell, Laura,3,3,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
56179382,Comfort Me with Apples,Catherynne M. Valente,"Valente, Catherynne M.",{},1250816211,9781250000000.0,0,3.59,Tordotcom,Hardcover,103.0,2021.0,2021.0,2021-01-01,2022-10-19,to-read,to-read (#101),to-read,False,False,False,0,0,36,Valente, Catherynne M.,18,40,3,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
31147267,The Changeling,Victor LaValle,"LaValle, Victor",{},812995945,9780810000000.0,0,3.79,Spiegel & Grau,Hardcover,431.0,2017.0,2017.0,2021-01-01,2022-10-19,to-read,to-read (#100),to-read,False,False,False,0,0,220,LaValle, Victor,244,34,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
11282000,"Rosemary's Baby (Rosemary's Baby, #1)",Ira Levin,"Levin, Ira",{'Chuck Palahniuk': 1.0},1849015880,9781850000000.0,0,4.04,Corsair,Paperback,229.0,2011.0,1967.0,2021-01-01,2022-10-19,to-read,to-read (#99),to-read,False,False,False,0,0,95,Levin, Ira,136,67,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
53195923,Nothing But Blackened Teeth,Cassandra Khaw,"Khaw, Cassandra",{},1250759412,9781250000000.0,0,2.68,Tor Nightfire,Hardcover,128.0,2021.0,2021.0,2021-01-01,2022-10-19,to-read,to-read (#98),to-read,False,False,False,0,0,34,Khaw, Cassandra,17,40,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
59366206,Reluctant Immortals,Gwendolyn Kiste,"Kiste, Gwendolyn",{},1982172355,9781980000000.0,0,3.57,S&S/Saga Press,Paperback,307.0,2022.0,2022.0,2021-01-01,2022-10-19,to-read,to-read (#97),to-read,False,False,False,0,0,86,Kiste, Gwendolyn,161,75,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
60052118,House of Hunger,Alexis Henderson,"Henderson, Alexis",{},593438469,9780590000000.0,0,3.66,Ace,Hardcover,304.0,2022.0,2022.0,2021-01-01,2022-10-19,to-read,to-read (#96),to-read,False,False,False,0,0,4,Henderson, Alexis,204,23,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
43763,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,"Rice, Anne",{},345476875,9780350000000.0,0,4.02,Ballantine Books,Paperback,346.0,2004.0,1976.0,2021-01-01,2022-10-19,to-read,to-read (#95),to-read,False,False,False,0,0,12,Rice, Anne,176,11,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
588495,Dracula,Bram Stoker,"Stoker, Bram","{'Maurice Hindle': 0.5, 'Christopher Frayling': 0.5}",014143984X,9780140000000.0,0,4.01,Penguin Classics,Paperback,454.0,2003.0,1897.0,2021-01-01,2022-10-19,to-read,to-read (#94),to-read,False,False,False,0,0,23,Stoker, Bram,2,3,4,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
41085175,"The Ancient Magus' Bride, Vol. 11 (The Ancient Magus' Bride, #11)",Kore Yamazaki,"Yamazaki, Kore",{},1642751014,9781640000000.0,0,4.26,Seven Seas,Paperback,180.0,2019.0,2019.0,2021-01-01,2022-09-28,"manga, fantasy","manga (#12), fantasy (#66)",read,False,False,False,0,0,128,Yamazaki, Kore,112,60,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
49435923,"The Ancient Magus' Bride, Vol. 13",Kore Yamazaki,"Yamazaki, Kore",{},1645054705,9781650000000.0,4,4.25,Seven Seas,Paperback,188.0,2020.0,2020.0,2022-09-28,2022-09-28,"manga, fantasy","manga (#11), fantasy (#65)",read,False,False,False,2,0,128,Yamazaki, Kore,113,61,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
30075802,"The Princess Saves Herself in This One (Women Are Some Kind of Magic, #1)",Amanda Lovelace,"Lovelace, Amanda",{},1532913680,9781530000000.0,0,3.83,CreateSpace,Paperback,156.0,2016.0,2016.0,2021-01-01,2022-09-09,to-read,to-read (#93),to-read,False,False,False,0,0,8,Lovelace, Amanda,59,53,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
59571699,Love on the Brain (The Love Hypothesis),Ali Hazelwood,"Hazelwood, Ali",{},1408725789,,0,3.93,Sphere,Kindle Edition,368.0,2022.0,2022.0,2021-01-01,2022-08-31,to-read,to-read (#92),to-read,False,False,False,0,0,5,Hazelwood, Ali,29,92,2,0,0,0,0,0,1,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
55502861,"The Wisteria Society of Lady Scoundrels (Dangerous Damsels, #1)",India Holton,"Holton, India",{},593200160,9780590000000.0,0,3.69,Berkley,Paperback,324.0,2021.0,2021.0,2021-01-01,2022-08-26,to-read,to-read (#91),to-read,False,False,False,0,0,94,Holton, India,203,23,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
513969,Witchfinders: A Seventeenth-Century English Tragedy. Malcolm Gaskill,Malcolm Gaskill,"Gaskill, Malcolm",{},719561213,9780720000000.0,0,3.3,John Murray Publishers,Paperback,384.0,2006.0,2005.0,2021-01-01,2022-08-17,"to-read, occult","to-read (#90), occult (#13)",to-read,False,False,False,0,0,146,Gaskill, Malcolm,221,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
20493625,Witches: James I and the English Witch Hunts,Tracy Borman,"Borman, Tracy",{},009954914X,9780100000000.0,0,3.53,Vintage,Paperback,320.0,2014.0,2013.0,2021-01-01,2022-08-17,"to-read, occult","to-read (#89), occult (#12)",to-read,False,False,False,0,0,216,Borman, Tracy,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
60840489,"Unseelie (The Unseelie Duology, #1)",Ivelisse Housman,"Housman, Ivelisse",{},1335428593,9781340000000.0,0,3.76,Inkyard Press,Hardcover,432.0,2023.0,2023.0,2021-01-01,2022-08-14,to-read,to-read (#88),to-read,False,False,False,0,0,97,Housman, Ivelisse,23,42,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
41580931,An Arrow to the Moon,Emily X.R. Pan,"Pan, Emily X.R.",{},316464058,9780320000000.0,0,3.45,"Little, Brown Books For Young Readers",Hardcover,400.0,2022.0,2022.0,2021-01-01,2022-08-09,to-read,to-read (#87),to-read,False,False,False,0,0,71,Pan, Emily X.R.,173,10,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
50608676,"Black Leopard, Red Wolf (The Dark Star Trilogy, #1)",Marlon James,"James, Marlon",{},735220182,9780740000000.0,0,3.45,Riverhead Books,Paperback,640.0,2020.0,2019.0,2021-01-01,2022-08-09,to-read,to-read (#86),to-read,False,False,False,0,0,154,James, Marlon,224,28,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
77197,"Assassin's Apprentice (Farseer Trilogy, #1)",Robin Hobb,"Hobb, Robin",{},055357339X,9780550000000.0,0,4.18,Spectra Books,Mass Market Paperback,435.0,1996.0,1995.0,2021-01-01,2022-08-09,to-read,to-read (#85),to-read,False,False,False,0,0,184,Hobb, Robin,7,20,1,0,0,0,0,0,0,0,1,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
43332963,Children of Blood and Bone: The Orisha Legacy (Legacy of Orisha),Tomi Adeyemi,"Adeyemi, Tomi",{},1432864092,9781430000000.0,0,4.11,Thorndike Press Large Print,Library Binding,873.0,2019.0,2018.0,2021-01-01,2022-08-09,to-read,to-read (#84),to-read,False,False,False,0,0,212,Adeyemi, Tomi,41,46,1,0,0,0,0,0,0,1,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",{},,9780770000000.0,0,4.48,Tor Books,Hardcover,537.0,2006.0,2006.0,2021-01-01,2022-07-20,to-read,to-read (#83),to-read,False,False,False,0,0,24,Sanderson, Brandon,301,31,4,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
59639195,A Torre da Andorinha,Andrzej Sapkowski,"Sapkowski, Andrzej",{},,,0,4.22,Dark Horse Manga,Kindle Edition,272.0,2020.0,1997.0,2022-10-01,2022-07-09,"fantasy, novel","fantasy (#64), novel (#1)",read,False,False,False,1,0,10,Sapkowski, Andrzej,301,92,42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
60224365,"Before Your Memory Fades (Before the Coffee Gets Cold, #3)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",{'Geoffrey Trousselot': 1.0},369722698,9780370000000.0,0,3.91,Hanover Square Press,ebook,220.0,2022.0,2018.0,2021-01-01,2022-06-16,to-read,to-read (#82),to-read,False,False,False,0,0,215,Kawaguchi, Toshikazu,179,12,1,0,0,0,0,0,0,0,0,0,1,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
54373691,"Tales from the Café (Before the Coffee Gets Cold, #2)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",{'Geoffrey Trousselot': 1.0},1529050863,9781530000000.0,0,4.0,Picador,Paperback,192.0,2020.0,2017.0,2021-01-01,2022-06-16,to-read,to-read (#81),to-read,False,False,False,0,0,215,Kawaguchi, Toshikazu,58,53,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
44421460,"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",{'Geoffrey Trousselot': 1.0},1529029589,9781530000000.0,0,3.71,Picador,Paperback,213.0,2019.0,2015.0,2021-01-01,2022-06-16,to-read,to-read (#80),to-read,False,False,False,0,0,215,Kawaguchi, Toshikazu,57,53,3,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
44285277,"魔法使いの嫁 12 (Mahōtsukai no yome, #12)",Kore Yamazaki,"Yamazaki, Kore",{'ヤマザキコレ': 1.0},4800008905,9784800000000.0,5,4.23,マッグガーデン,Paperback,177.0,2019.0,2019.0,2022-05-26,2022-06-02,"fantasy, manga","fantasy (#63), manga (#10)",read,False,False,False,1,0,128,Yamazaki, Kore,195,78,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
41718992,"魔法使いの嫁 11 (Mahōtsukai no yome, #11)",Kore Yamazaki,"Yamazaki, Kore",{'ヤマザキコレ': 1.0},4800008379,9784800000000.0,5,4.26,マッグガーデン,Paperback,186.0,2019.0,2019.0,2022-05-03,2022-06-02,"fantasy, mystery","fantasy (#62), mystery (#3)",read,False,False,False,1,0,128,Yamazaki, Kore,194,78,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
39347192,"魔法使いの嫁 10 (Mahōtsukai no yome, 10)",Kore Yamazaki,"Yamazaki, Kore",{'ヤマザキコレ': 1.0},4800007941,9784800000000.0,3,4.22,マッグガーデン,Paperback,177.0,2018.0,2018.0,2022-05-03,2022-06-02,"fantasy, manga","fantasy (#61), manga (#9)",read,False,False,False,1,0,128,Yamazaki, Kore,193,78,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
36477428,"魔法使いの嫁 9 特装版 (Mahōtsukai no yome, #9)",Kore Yamazaki,"Yamazaki, Kore",{'ヤマザキコレ': 1.0},4800007275,9784800000000.0,5,4.35,マッグガーデン,Paperback,192.0,2018.0,2018.0,2022-04-16,2022-06-02,"fantasy, manga","fantasy (#60), manga (#8)",read,False,False,False,1,0,128,Yamazaki, Kore,192,78,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
35197946,"The Ancient Magus' Bride, Vol. 8 (The Ancient Magus' Bride, #8)",Kore Yamazaki,"Yamazaki, Kore",{'マッグガーデン': 1.0},1626925976,9781630000000.0,5,4.36,Seven Seas,Paperback,178.0,2018.0,2017.0,2022-04-15,2022-06-02,"fantasy, manga","fantasy (#59), manga (#7)",read,False,False,False,1,0,128,Yamazaki, Kore,109,59,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
31949090,"The Ancient Magus' Bride, Vol. 7 (The Ancient Magus' Bride, #7)",Kore Yamazaki,"Yamazaki, Kore",{},1626924996,9781630000000.0,5,4.35,Seven Seas,Paperback,176.0,2017.0,2017.0,2022-04-11,2022-06-02,"fantasy, manga","fantasy (#58), manga (#6)",read,False,False,False,1,0,128,Yamazaki, Kore,108,59,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
30139740,"The Ancient Magus' Bride, Vol. 6 (The Ancient Magus' Bride, #6)",Kore Yamazaki,"Yamazaki, Kore",{},1626923507,9781630000000.0,4,4.39,Seven Seas,Paperback,180.0,2017.0,2016.0,2022-04-10,2022-06-02,"manga, fantasy","manga (#5), fantasy (#57)",read,False,False,False,2,0,128,Yamazaki, Kore,107,59,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,194,1,0,1,0,1,0,1,0,False,False,False,False,False
40635416,House of Glass,Susan  Fletcher,"Fletcher, Susan",{},349007667,,0,3.83,Virago,Kindle Edition,295.0,2018.0,2018.0,2021-01-01,2022-05-31,to-read,to-read (#79),to-read,False,False,False,0,0,206,Fletcher, Susan,177,92,1,0,0,0,0,0,1,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
43459812,Things We Say in the Dark,Kirsty Logan,"Logan, Kirsty",{},1787301532,9781790000000.0,0,3.82,Harvill Secker,Hardcover,226.0,2019.0,2019.0,2021-01-01,2022-05-31,to-read,to-read (#78),to-read,False,False,False,0,0,126,Logan, Kirsty,123,65,1,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
52066469,"The Railway Girls (The Railway Girls, #1)",Maisie Thomas,"Thomas, Maisie",{},,,0,4.4,Cornerstone Digital,Kindle Edition,448.0,2020.0,2020.0,2021-01-01,2022-05-31,to-read,to-read (#77),to-read,False,False,False,0,0,145,Thomas, Maisie,301,92,1,0,0,0,0,0,1,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
59414889,"Hope for the Railway Girls (The Railway Girls, #5)",Maisie Thomas,"Thomas, Maisie",{},,,0,4.63,Penguin,Kindle Edition,445.0,2022.0,2022.0,2021-01-01,2022-05-31,to-read,to-read (#76),to-read,False,False,False,0,0,145,Thomas, Maisie,301,92,8,0,0,0,0,0,1,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
35959740,Circe,Madeline Miller,"Miller, Madeline",{},316556343,9780320000000.0,0,4.24,"Little, Brown and Company",Hardcover,393.0,2018.0,2018.0,2021-01-01,2022-04-25,to-read,to-read (#75),to-read,False,False,False,0,0,144,Miller, Madeline,174,10,2,0,0,0,0,1,0,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
43537128,"The Golden Age, Volume 1, Part 2",Roxanne Moreil,"Moreil, Roxanne",{},,9791030000000.0,0,3.97,Europe Comics,Kindle Edition,120.0,2018.0,2007.0,2021-01-01,2022-04-22,to-read,to-read (#74),to-read,False,False,False,0,0,187,Moreil, Roxanne,301,90,1,0,0,0,0,0,1,0,0,0,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
1823114,Three Shadows,Cyril Pedrosa,"Pedrosa, Cyril",{},159643239X,9781600000000.0,0,4.05,First Second,Paperback,268.0,2008.0,2007.0,2021-01-01,2022-04-22,to-read,to-read (#73),to-read,False,False,False,0,0,48,Pedrosa, Cyril,101,57,1,0,0,0,0,0,0,0,0,1,0,179,0,0,1,179,1,0,1,0,1,0,1,0,False,False,False,False,False
