Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
26247019,"The Ancient Magus' Bride, Vol. 5 (The Ancient Magus' Bride #5)",Kore Yamazaki,"Yamazaki, Kore",,1626922845,9781630000000.00,5,4.43,Seven Seas,Paperback,184,2016,2016,,02/02/2022,"fantasy, manga","fantasy (#53), manga (#4)",read,,,,0,0
25667060,"The Ancient Magus' Bride, Vol. 4 (The Ancient Magus' Bride, #4)",Kore Yamazaki,"Yamazaki, Kore",Adrienne Beck,1626922551,9781630000000.00,5,4.42,Seven Seas,Paperback,184,2016,2015,27/01/2022,28/01/2022,"fantasy, manga","fantasy (#51), manga (#3)",read,,,,1,0
40639153,"Kakuriyo: Bed & Breakfast for Spirits, Vol. 1 (Kakuriyo: Bed & Breakfast for Spirits, #1)",Waco Ioka,"Ioka, Waco",Midori Yuma,197470372X,9781970000000.00,0,4.22,VIZ Media LLC,Paperback,200,2019,2016,,17/01/2022,to-read,to-read (#63),to-read,,,,0,0
225605,A Nameless Witch,A. Lee Martinez,"Martinez, A. Lee",,765315483,9780770000000.00,5,3.89,Tor Books,Paperback,320,2007,2007,03/03/2022,16/01/2022,fantasy,fantasy (#55),read,,,,1,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,,,4,4.05,"Little, Brown Books for Young Readers",Hardcover,370,2018,2018,20/01/2022,16/01/2022,fantasy,fantasy (#50),read,,,,1,0
43820,The Witches' Companion,Katherine Ramsland,"Ramsland, Katherine",Anne Rice,345406249,9780350000000.00,0,4.17,Ballantine Books,Paperback,544,1996,1994,,16/01/2022,to-read,to-read (#62),to-read,,,,0,0
43820,The Witches' Companion,Katherine Ramsland,"Ramsland, Katherine",Anne Rice,345406249,9780350000000.00,0,4.17,Ballantine Books,Paperback,544,1996,1994,,16/01/2022,to-read,to-read (#62),to-read,,,,0,0
24464154,"魔法使いの嫁 3 (Mahōtsukai no yome, #3)",Yamazaki Kore,"Kore, Yamazaki",,4800004225,9784800000000.00,4,4.34,マッグガーデン,Comic,178,2015,2015,,15/01/2022,"fantasy, manga, mystery","fantasy (#49), manga (#15), mystery (#6)",read,,,,0,0
35162637,"The Ancient Magus' Bride, Vol. 2",Kore Yamazaki,"Yamazaki, Kore",,,,5,4.34,Seven Seas,Kindle Edition,177,2015,2014,14/01/2022,14/01/2022,"fantasy, manga","fantasy (#52), manga (#2)",read,Beautifully disturbing,,,1,1
57100060,The Dangers of Smoking in Bed,Mariana Enríquez,"Enríquez, Mariana",Megan McDowell,178378671X,9781780000000.00,5,3.82,Granta Books,Paperback,187,2021,2009,30/01/2022,14/01/2022,"fiction, horror-thriller","fiction (#31), horror-thriller (#6)",read,Beautifully disturbing,,,1,1
35110903,"The Ancient Magus' Bride, Vol. 1",Kore Yamazaki,"Yamazaki, Kore",,,,5,4.27,Seven Seas,Kindle Edition,178,2015,2014,10/01/2022,09/01/2022,"fantasy, manga","fantasy (#48), manga (#1)",read,,,,1,1
20631808,The Bookshop Book,Jen Campbell,"Campbell, Jen",,1472116666,9781470000000.00,0,4.12,Constable,Hardcover,273,2014,2014,,09/01/2022,"currently-reading, non-fiction","currently-reading (#6), non-fiction (#11)",currently-reading,,,,1,1
49127471,"Zoey Punches the Future in the Dick (Zoey Ashe, #2)",David  Wong,"Wong, David",Jason Pargin,1250195799,9781250000000.00,0,4.14,St. Martin's Press,Hardcover,368,2020,2020,,09/01/2022,to-read,to-read (#61),to-read,,,,0,0
1857440,"John Dies at the End (John Dies at the End, #1)",David  Wong,"Wong, David",Jason Pargin,978970764,9780980000000.00,0,3.88,Permuted Pr,Paperback,362,2007,2007,,09/01/2022,to-read,to-read (#60),to-read,,,,0,0
33574090,"What the Hell Did I Just Read (John Dies at the End, #3)",David  Wong,"Wong, David",Jason Pargin,1250040205,9781250000000.00,5,4.17,St. Martin's Press,Hardcover,375,2017,2017,06/01/2022,06/01/2022,"fiction, horror-thriller","fiction (#29), horror-thriller (#4)",read,,,,1,0
8391566,A Christmas Carol and Other Christmas Writings,Charles Dickens,"Dickens, Charles",Michael Slater,141195851,9780140000000.00,4,4.14,Penguin Classics,Hardcover,288,2010,1843,01/01/2022,08/12/2021,"fiction, gothic","fiction (#28), gothic (#3)",read,,,,1,1
24763621,"Wintersong (Wintersong, #1)",S. Jae-Jones,"Jae-Jones, S.",,1250079217,9781250000000.00,0,3.53,Thomas Dunne Books,Hardcover,436,2017,2017,,30/10/2021,to-read,to-read (#59),to-read,,,,0,0
50891603,Recipes from the World of Tolkien: Inspired By the Legends,Robert Tuesley Anderson,"Anderson, Robert Tuesley",,1645174425,9781650000000.00,4,4.37,Thunder Bay Press,Hardcover,176,2020,2020,01/01/2021,27/10/2021,"cookbook, non-fiction","cookbook (#4), non-fiction (#20)",read,,,gift from Hufflepuff,1,1
641087,The Country Diary of an Edwardian Lady,Edith Holden,"Holden, Edith",,1846660157,9781850000000.00,5,4.3,Top That! Publishing,Hardcover,176,2006,1977,01/01/2021,27/10/2021,"non-fiction, poetry","non-fiction (#10), poetry (#10)",read,,,,1,1
54968419,"Fire Burn, Cauldron Bubble",Paul Cookson,"Cookson, Paul",,,,4,4,,,,2020,2020,01/01/2021,27/10/2021,"fantasy, poetry","fantasy (#44), poetry (#11)",read,,,,1,1
20513872,A Dictionary of Tolkien (Tolkien Illustrated Guides),David Day,"Day, David",,,,3,4.17,Thunder Bay Press,Kindle Edition,274,2013,,,27/10/2021,fantasy,fantasy (#45),read,,,,1,1
170666,A Witches' Bible: The Complete Witches' Handbook,Janet Farrar,"Farrar, Janet",Stewart Farrar,919345921,9780920000000.00,4,3.9,Phoenix Publishing,Paperback,349,1996,1987,01/01/2021,27/10/2021,"occult, non-fiction","occult (#11), non-fiction (#12)",read,,,,1,1
15932273,The Snow Child,Eowyn Ivey,"Ivey, Eowyn",,755380541,9780760000000.00,4,4,Headline Review,Paperback,423,2012,2012,01/01/2021,27/10/2021,fantasy,fantasy (#46),read,,,"lent by Gamu, Jim's wife",1,0
12995005,"Coroa de Erva (Masters of Rome, #2)",Colleen McCullough,"McCullough, Colleen",,9722902229,9789720000000.00,4,4.33,Difel,Paperback,1097,1995,1990,,27/10/2021,"historical-fiction, currently-reading","historical-fiction (#3), currently-reading (#5)",currently-reading,,,belonged to dad,1,1
12995005,"Coroa de Erva (Masters of Rome, #2)",Colleen McCullough,"McCullough, Colleen",,9722902229,9789720000000.00,4,4.33,Difel,Paperback,1097,1995,1990,,27/10/2021,"historical-fiction, currently-reading","historical-fiction (#3), currently-reading (#5)",currently-reading,,,belonged to dad,1,1
57498199,"Dark Asylum (Jem Flockhart, #2)",E.S. Thomson,"Thomson, E.S.",,,,5,3.92,,Kindle Edition,383,2017,2017,06/03/2023,07/09/2021,,,read,,,,1,0
30763464,Monstrous Little Voices: Five New Stories from Shakespeare's Fantasy World,Jonathan  Barnes,"Barnes, Jonathan","Adrian Tchaikovsky, Emma Newman, Foz Meadows, Kate Heartfield",1781083932,9781780000000.00,4,3.88,GARDNERS VI BOOKS AMS006,Paperback,297,2016,2016,06/12/2021,07/09/2021,"fiction, fantasy","fiction (#27), fantasy (#47)",read,,,,1,1
34726141,"The Poetry Pharmacy: Tried-and-True Prescriptions for the Mind, Heart and Soul",William Sieghart,"Sieghart, William",,1846149541,9781850000000.00,4,4.36,Particular Books,Hardcover,151,2018,2017,01/01/2021,07/09/2021,poetry,poetry (#9),read,,,,1,1
20821471,Hickory Daiquiri Dock: Cocktails with a Nursery Rhyme Twist,Tim Federle,"Federle, Tim",,762455055,9780760000000.00,0,4.28,Running Press Adult,Board Book,40,2014,2014,,07/09/2021,to-read,to-read (#58),to-read,,,,0,0
12711120,A Book of Horrors,Stephen              Jones,"Jones, Stephen",,857388088,9780860000000.00,3,3.69,Jo Fletcher Books,Hardcover,400,2011,2011,20/08/2021,19/08/2021,"horror-thriller, fiction","horror-thriller (#3), fiction (#26)",read,,,,1,1
57498183,"Beloved Poison (Jem Flockhart, #1)",E.S. Thomson,"Thomson, E.S.",,,,4,3.87,Constable,Kindle Edition,395,2016,2016,18/08/2021,17/07/2021,"fiction, gothic","fiction (#25), gothic (#2)",read,,,,1,1
48505215,Reader’s Digest Condensed Books 1990: Cold Harbour / A Time To Love / Flying Free / Crackdown,Jack Higgins,"Higgins, Jack","Beryl Kingston, Dan True, Bernard Cornwell",,,0,0,The Reader’s Digest Association South Africa (Pty) Ltd,Hardcover,511,1990,,,08/07/2021,"fiction, to-read","fiction (#24), to-read (#57)",to-read,,,,0,0
52668915,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures",Merlin Sheldrake,"Sheldrake, Merlin",,525510311,9780530000000.00,0,4.36,Random House,Hardcover,352,2020,2020,,06/06/2021,"non-fiction, currently-reading","non-fiction (#9), currently-reading (#4)",currently-reading,,,gift from Meike,1,1
40543828,Cat Poems,Elizabeth Bishop,"Bishop, Elizabeth","Stevie Smith, Ezra Pound, Charles Baudelaire, William Carlos Williams, Rainer Maria Rilke, Amy Lowell, W.B. Yeats",1788161734,9781790000000.00,5,3.38,Profile Books Ltd,Paperback,96,2018,2018,28/05/2021,28/05/2021,"poetry, cats","poetry (#8), cats (#1)",read,,,gift from Hufflepuff,1,1
5140074,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,"Moore, Christopher",,,,0,4.23,HarperCollins e-books,Kindle Edition,468,2009,2002,,18/05/2021,to-read,to-read (#56),to-read,,,,0,0
56776249,Murder: The Biography,Kate Morgan,"Morgan, Kate",,8407339,9780010000000.00,0,4.01,Harpercollins ,Hardcover,346,2021,2021,,18/05/2021,to-read,to-read (#55),to-read,,,,0,0
38256351,"The Little Book of Cat Magic: Spells, Charms & Tales",Deborah Blake,"Blake, Deborah",,738753238,9780740000000.00,5,4.21,Llewellyn Publications,Paperback,240,2018,2018,20/04/2021,21/04/2021,"occult, cats","occult (#10), cats (#2)",read,,,gift from Meike,1,1
6999466,"The Lion, the Witch and the Wardrobe",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,61765481,9780060000000.00,5,4.23,HarperCollins Publishers,ebook,224,2008,1950,01/01/2021,20/03/2021,"childrens, fantasy","childrens (#11), fantasy (#43)",read,,,read together with Meike,1,1
49656780,Home Body,Rupi Kaur,"Kaur, Rupi",,1982172452,9781980000000.00,5,4.07,Simon & Schuster,Paperback,192,2020,2020,01/01/2021,18/03/2021,poetry,poetry (#7),read,,,gift from Mum,1,1
10210,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Michael Mason,142437204,9780140000000.00,5,4.15,Penguin,Paperback,532,2003,1847,01/01/2021,02/03/2021,"fiction, gothic","fiction (#23), gothic (#1)",read,,,,1,1
45441105,The Hobbits of Tolkien,David Day,"Day, David",,753733781,9780750000000.00,4,3.75,Pyramid,Paperback,192,2019,2019,06/02/2021,06/02/2021,"fantasy, non-fiction","fantasy (#42), non-fiction (#8)",read,,,gift from Mum,1,1
19508,The Schopenhauer Cure,Irvin D. Yalom,"Yalom, Irvin D.",,60938102,9780060000000.00,0,4.27,Harper Perennial Modern Classics,Paperback,358,2020,2000,,11/01/2021,to-read,to-read (#54),to-read,,,,0,0
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,465067107,9780470000000.00,0,4.16,Basic Books,Paperback,257,2002,1988,,26/12/2020,to-read,to-read (#53),to-read,,,,0,0
1093409,Hedge Witch: A Guide to Solitary Witchcraft,Rae Beth,"Beth, Rae",,709048513,9780710000000.00,0,3.88,Robert Hale Ld.,Paperback,189,1992,1989,,26/12/2020,to-read,to-read (#52),to-read,,,,0,0
35082290,"Batismo de Fogo (The Witcher, #5)",Andrzej Sapkowski,"Sapkowski, Andrzej",,8578279859,9788580000000.00,4,4.26,WMF Martins Fontes,Paperback,348,2015,1996,29/06/2022,24/12/2020,"fantasy, fiction","fantasy (#54), fiction (#32)",read,,,,1,1
17182372,The Secret Service: Kingsman,Mark Millar,"Millar, Mark","Dave Gibbons, Matthew Vaughn, Andy Lanning, Angus McKie",785165452,9780790000000.00,0,3.6,Marvel,Hardcover,176,2014,2014,,03/12/2020,to-read,to-read (#51),to-read,,,,0,0
10365636,The Horrid Glory of Its Wings,Elizabeth Bear,"Bear, Elizabeth",,1429926007,9781430000000.00,0,3.69,Tor Books,Kindle Edition,32,2009,2009,,02/12/2020,to-read,to-read (#48),to-read,,,,0,0
348573,"The Borrowers (The Borrowers, #1)",Mary Norton,"Norton, Mary","Diana Stanley, Beth Krush, Joe Krush, Leonard S. Marcus",152047379,9780150000000.00,0,4.03,Clarion Books,Paperback,180,2003,1952,,02/12/2020,to-read,to-read (#50),to-read,,,,0,0
51987993,The Once and Future Witches,Alix E. Harrow,"Harrow, Alix E.",,,,0,4.05,Redhook,Hardcover,528,2020,2020,,02/12/2020,to-read,to-read (#49),to-read,,,,0,0
10365636,The Horrid Glory of Its Wings,Elizabeth Bear,"Bear, Elizabeth",,1429926007,9781430000000.00,0,3.69,Tor Books,Kindle Edition,32,2009,2009,,02/12/2020,to-read,to-read (#48),to-read,,,,0,0
348573,"The Borrowers (The Borrowers, #1)",Mary Norton,"Norton, Mary","Diana Stanley, Beth Krush, Joe Krush, Leonard S. Marcus",152047379,9780150000000.00,0,4.03,Clarion Books,Paperback,180,2003,1952,,02/12/2020,to-read,to-read (#50),to-read,,,,0,0
12006,Dead Air,Iain Banks,"Banks, Iain",,349116644,9780350000000.00,2,3.55,Abacus,Paperback,436,2003,2002,03/01/2022,29/11/2020,fiction,fiction (#22),read,,,,1,0
12006,Dead Air,Iain Banks,"Banks, Iain",,349116644,9780350000000.00,2,3.55,Abacus,Paperback,436,2003,2002,03/01/2022,29/11/2020,fiction,fiction (#22),read,,,,1,0
35297191,Sadness Is a White Bird,Moriel Rothman-Zecher,"Rothman-Zecher, Moriel",,1501176269,9781500000000.00,0,4.06,Atria Books,Hardcover,275,2018,2018,,27/11/2020,to-read,to-read (#47),to-read,,,,0,0
11347,Sula,Toni Morrison,"Morrison, Toni",,1400033438,9781400000000.00,0,4.02,Vintage International,Paperback,174,2004,1973,,25/11/2020,to-read,to-read (#46),to-read,,,,0,0
21028440,Letter For The King,Tonke Dragt,"Dragt, Tonke",,1782690263,9781780000000.00,0,4.17,Pushkin Childrens Books,Paperback,512,2014,1962,,22/11/2020,to-read,to-read (#45),to-read,,,,0,0
54409021,The Picture of Dorian Gray Illustrated,Oscar Wilde,"Wilde, Oscar",,,9798660000000.00,5,4.12,Independently Published,Paperback,272,2020,1890,01/01/2020,19/11/2020,fiction,fiction (#21),read,,,tried to read together with Meike xD,1,1
38502290,"Are You There God? It's Me, Margarita: More Cocktails with a Literary Twist (A Tequila Mockingbird Book)",Tim Federle,"Federle, Tim",Lauren Mortimer,762464151,9780760000000.00,0,3.94,Running Press Adult,Hardcover,144,2018,2018,,19/11/2020,to-read,to-read (#44),to-read,,,,0,0
15843172,Tequila Mockingbird: Cocktails with a Literary Twist,Tim Federle,"Federle, Tim",Lauren Mortimer,762448652,9780760000000.00,0,4.06,Running Press Adult,Hardcover,160,2013,2013,,19/11/2020,to-read,to-read (#43),to-read,,,,0,0
51951268,The Wanderer's Havamal,Jackson  Crawford,"Crawford, Jackson",,1624668429,9781620000000.00,0,4.65,"Hackett Publishing Company, Inc.",Hardcover,216,2019,2019,,19/11/2020,to-read,to-read (#42),to-read,,,,0,0
39796904,My Lovely Wife,Samantha  Downing,"Downing, Samantha",,,,0,3.84,Berkley Books,Hardcover,390,2019,2019,,19/11/2020,to-read,to-read (#41),to-read,,,,0,0
53152636,Mexican Gothic,Silvia Moreno-Garcia,"Moreno-Garcia, Silvia",,,,0,3.68,Del Rey,Hardcover,320,2020,2020,,19/11/2020,to-read,to-read (#40),to-read,,,,0,0
39863519,At the Wolf's Table,Rosella Postorino,"Postorino, Rosella",Leah Janeczko,1250179149,9781250000000.00,0,3.56,Flatiron Books,Hardcover,275,2019,2018,,19/11/2020,to-read,to-read (#39),to-read,,,,0,0
42190,"Wabi-Sabi: for Artists, Designers, Poets & Philosophers",Leonard Koren,"Koren, Leonard",,1880656124,9781880000000.00,0,4.01,Stone Bridge Press,Paperback,96,1994,1994,,19/11/2020,to-read,to-read (#38),to-read,,,,0,0
50892349,"Magic Lessons (Practical Magic, #0.1)",Alice Hoffman,"Hoffman, Alice",,1982108843,9781980000000.00,0,4.21,Simon & Schuster,Hardcover,396,2020,2020,,19/11/2020,to-read,to-read (#37),to-read,,,,0,0
41824023,Over the Top: A Raw Journey to Self-Love,Jonathan Van Ness,"Ness, Jonathan Van",,62906402,9780060000000.00,0,4.2,HarperAudio,Audiobook,6,2019,2019,,19/11/2020,to-read,to-read (#36),to-read,,,,0,0
48570454,Transcendent Kingdom,Yaa Gyasi,"Gyasi, Yaa",,,,0,4.12,Knopf,Hardcover,264,2020,2020,,19/11/2020,to-read,to-read (#35),to-read,,,,0,0
4064936,Books v. Cigarettes,George Orwell,"Orwell, George",,141036613,9780140000000.00,0,3.85,Penguin,Mass Market Paperback,126,2008,1946,,10/11/2020,"currently-reading, non-fiction","currently-reading (#3), non-fiction (#7)",currently-reading,,,,1,1
39284468,"Pen, Pencil, and Poison: A Study in Green",Oscar Wilde,"Wilde, Oscar",,1499347421,9781500000000.00,0,3.2,CreateSpace Independent Publishing Platform,Paperback,26,2014,1885,,10/11/2020,to-read,to-read (#34),to-read,,,,0,0
2442582,Penguin's Poems for Life,Laura  Barber,"Barber, Laura",,713999616,9780710000000.00,0,3.95,Penguin Classics,Hardcover,416,,2007,,09/11/2020,to-read,to-read (#33),to-read,,,,0,0
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art",,141014083,9780140000000.00,5,4.57,Penguin Books,Paperback,296,2003,1980,03/06/2021,28/10/2020,"historical-fiction, comics","historical-fiction (#2), comics (#1)",read,"I was expecting it to be quite a heavy read. Nonetheless, Spiegelman's unique style made it more than just a read: I was tremendously disturbed and terrified, bonded emotionally with the characters and their story and saw the Holocaust through the eyes of a survivor in such vivid lights this was the closest I have ever been to fully understanding what those who've been through it felt.<br/>Maus is not a mere historic fiction comic, it's a masterpiece through which memories of the past live on as a cry for further generations to never forget.",,,1,0
68041,"The Earthsea Quartet (Earthsea Cycle, #1-4)",Ursula K. Le Guin,"Guin, Ursula K. Le",,140154272,9780140000000.00,0,4.29,Penguin,Paperback,691,1993,1993,,28/10/2020,to-read,to-read (#32),to-read,,,,0,0
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,593128486,9780590000000.00,0,3.98,Del Rey,Hardcover,336,2020,2020,,28/10/2020,to-read,to-read (#31),to-read,,,,0,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,,,3,3.88,Penguin,Paperback,368,1995,1955,28/05/2021,25/10/2020,fiction,fiction (#20),read,,,,1,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,,,3,3.88,Penguin,Paperback,368,1995,1955,28/05/2021,25/10/2020,fiction,fiction (#20),read,,,,1,0
44304913,The Familiars,Stacey Halls,"Halls, Stacey",,1785766147,9781790000000.00,0,3.88,Zaffre,Paperback,420,2019,2019,,07/10/2020,to-read,to-read (#30),to-read,,,,0,0
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, John Bugg, Robert Heindel",,,0,3.89,Norton,Paperback,464,2002,1847,,20/09/2020,to-read,to-read (#29),to-read,,,,0,0
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, John Bugg, Robert Heindel",,,0,3.89,Norton,Paperback,464,2002,1847,,20/09/2020,to-read,to-read (#29),to-read,,,,0,0
480329,The Prince,Niccolò Machiavelli,"Machiavelli, Niccolò",N.H. Thompson,,,0,3.84,"Dover Publications, Incorporated",Paperback,80,2016,1513,,08/09/2020,to-read,to-read (#28),to-read,,,,0,0
192686,The Complete Book of the Flower Fairies,Cicely Mary Barker,"Barker, Cicely Mary",,723248397,9780720000000.00,5,4.43,Warne,Hardcover,192,2002,1923,05/09/2020,05/09/2020,fantasy,fantasy (#40),read,,,,1,0
40618016,Faery,Lucy Cavendish,"Cavendish, Lucy",,1925538133,9781930000000.00,5,5,Blue Angel Gallery,Paperback,268,2017,,03/09/2020,05/09/2020,occult,occult (#9),read,,,,1,1
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","Martin Gardner, John Tenniel",,,4,4.06,Penguin Group (USA),Paperback,239,2000,1871,04/09/2020,05/09/2020,childrens,childrens (#10),read,,,,1,0
24945319,Gone with the Gin: Cocktails with a Hollywood Twist,Tim Federle,"Federle, Tim",,762458607,9780760000000.00,3,4.15,Running Press Adult,Hardcover,152,2015,2015,31/08/2020,31/08/2020,"cookbook, non-fiction","cookbook (#3), non-fiction (#19)",read,,,,1,1
24929,Lost,Gregory Maguire,"Maguire, Gregory",Douglas Smith,60988649,9780060000000.00,0,2.83,William Morrow Paperbacks,Paperback,340,2002,2001,,12/08/2020,to-read,to-read (#27),to-read,,,,0,0
24929,Lost,Gregory Maguire,"Maguire, Gregory",Douglas Smith,60988649,9780060000000.00,0,2.83,William Morrow Paperbacks,Paperback,340,2002,2001,,12/08/2020,to-read,to-read (#27),to-read,,,,0,0
10594929,"Out of Oz (The Wicked Years, #4)",Gregory Maguire,"Maguire, Gregory",Douglas Smith,60548940,9780060000000.00,0,3.85,William Morrow,Hardcover,568,2011,2011,,12/08/2020,to-read,to-read (#26),to-read,,,,0,0
3124249,"A Lion Among Men (The Wicked Years, #3)",Gregory Maguire,"Maguire, Gregory",Douglas Smith,60548924,9780060000000.00,0,3.33,William Morrow,Paperback,312,2008,2008,,12/08/2020,to-read,to-read (#25),to-read,,,,0,0
13521,"Son of a Witch (The Wicked Years, #2)",Gregory Maguire,"Maguire, Gregory","Douglas Smith, Jelena Bojić",60747226,9780060000000.00,0,3.49,William Morrow Paperbacks,Paperback,352,2006,2005,,12/08/2020,to-read,to-read (#24),to-read,,,,0,0
18943,Confessions of an Ugly Stepsister,Gregory Maguire,"Maguire, Gregory",,60987529,9780060000000.00,0,3.54,William Morrow Paperbacks,Paperback,372,2000,1999,,12/08/2020,to-read,to-read (#23),to-read,,,,0,0
54499026,O pequeno livro da medicina energética,Donna Eden,"Eden, Donna",,9897390774,9789900000000.00,0,4.4,Albatroz,Paperback,103,2020,2012,,04/08/2020,to-read,to-read (#22),to-read,,,,0,0
53979516,Os Ensinamentos Secretos de Todos os Tempos (#1 - Os Mistérios Eternos),Manly P. Hall,"Hall, Manly P.",Carla Ribeiro,9898999411,9789900000000.00,0,4.27,Alma dos Livros,Paperback,456,2020,1928,,04/08/2020,to-read,to-read (#21),to-read,,,,0,0
41719027,A Arte do Silêncio,Amber Hatch,"Hatch, Amber",,9896874840,9789900000000.00,0,3.33,Pergaminho,Paperback,144,2018,2017,,04/08/2020,to-read,to-read (#20),to-read,,,,0,0
6289805,História de uma Gaivota e do Gato que a Ensinou a Voar,Luis Sepúlveda,"Sepúlveda, Luis",Pedro Tamen,9724118487,9789720000000.00,5,4.22,ASA Editores,Paperback,128,2008,1996,,04/08/2020,,,read,,,,1,0
904981,O Doente Molière (Literatura ou Morte),Rubem Fonseca,"Fonseca, Rubem",,9724127575,9789720000000.00,0,3.41,Edições Asa,Paperback,144,2002,2000,,04/08/2020,to-read,to-read (#19),to-read,,,,0,0
54089625,uma ida ao motel e outras histórias,Bruno Vieira Amaral,"Amaral, Bruno Vieira",,9897226737,9789900000000.00,0,3.74,Quetzal Editores,Paperback,192,2020,,,04/08/2020,to-read,to-read (#18),to-read,,,,0,0
16130549,"Doctor Sleep (The Shining, #2)",Stephen King,"King, Stephen",,1476727651,9781480000000.00,0,4.13,Scribner,Hardcover,531,2013,2013,,04/08/2020,to-read,to-read (#17),to-read,,,,0,0
11588,"The Shining (The Shining, #1)",Stephen King,"King, Stephen",,450040186,9780450000000.00,0,4.27,New English Library (Hodder & Stoughton) ,Paperback,497,1980,1977,,04/08/2020,to-read,to-read (#16),to-read,,,,0,0
33358204,"Boy Erased: A Memoir of Identity, Faith, and Family",Garrard Conley,"Conley, Garrard",,735213461,9780740000000.00,0,3.62,Penguin Publishing Group,Paperback,340,2017,2016,,04/08/2020,to-read,to-read (#15),to-read,,,,0,0
10121784,"As Mil e Uma Noites, Volume 1 of 3",Anonymous,"Anonymous, Anonymous","Joseph-Charles Mardrus, Manuel João Gomes",9725646959,9789730000000.00,0,3.97,Quetzal Editores,Hardcover,747,2007,,,04/08/2020,to-read,to-read (#14),to-read,,,,0,0
2696,The Canterbury Tales,Geoffrey Chaucer,"Chaucer, Geoffrey",Nevill Coghill,140424385,9780140000000.00,0,3.52,Penguin Books,Paperback,504,2003,1400,,04/08/2020,to-read,to-read (#13),to-read,,,,0,0
18344469,Poema à Duração,Peter Handke,"Handke, Peter",José A. Palma Caetano,9723706822,,0,4.06,Assírio e Alvim,Paperback,88,2002,1986,,04/08/2020,to-read,to-read (#12),to-read,,,,0,0
1348459,The Afternoon of a Writer,Peter Handke,"Handke, Peter",,374102074,9780370000000.00,0,3.44,"Farrar, Straus and Giroux",Hardcover,86,1989,1987,,04/08/2020,to-read,to-read (#11),to-read,,,,0,0
11588,"The Shining (The Shining, #1)",Stephen King,"King, Stephen",,450040186,9780450000000.00,0,4.27,New English Library (Hodder & Stoughton) ,Paperback,497,1980,1977,,04/08/2020,to-read,to-read (#16),to-read,,,,0,0
39325105,"Harrow the Ninth (The Locked Tomb, #2)",Tamsyn Muir,"Muir, Tamsyn",,1250313228,9781250000000.00,5,4.3,Tor.com,Hardcover,510,2020,2020,29/04/2023,03/08/2020,"fantasy, gothic, horror-thriller, mystery","fantasy (#67), gothic (#4), horror-thriller (#7), mystery (#4)",read,Mind-blown in space,,,1,0
45999768,Dreams from the Witch House: Female Voices of Lovecraftian Horror,Lynne Jamneck,"Jamneck, Lynne","Joyce Carol Oates, Tamsyn Muir, Cat Hellisen, Caitlín R. Kiernan, Lucy Brady, Marly Youmans, Sonya Taaffe, Gemma Files, Molly Tanzer, Kelda Crich, Karen Heuler, Lois H. Gresh, Nancy Kilpatrick, E.R. Knightsbridge, Amanda Downum, Elizabeth Bear, Sarah Monette, Cyrus Wraith Walker, Miss Mandible",1725798174,9781730000000.00,0,3.92,Dark Regions Press,Paperback,354,2018,2016,,03/08/2020,to-read,to-read (#10),to-read,,,,0,0
54658171,O Manual da Feiticeira Moderna,Madame Ippo,"Ippo, Madame",,9896268916,9789900000000.00,4,3.3,A Esfera dos Livros,Paperback,128,2020,,02/08/2020,02/08/2020,occult,occult (#8),read,,,gift from Mum,1,1
40782120,"O Tempo do Desprezo (The Witcher, #4)",Andrzej Sapkowski,"Sapkowski, Andrzej",Tomasz Barcinski,9897731113,9789900000000.00,5,4.16,Saída de Emergência,Paperback,304,2018,1995,24/12/2020,25/07/2020,fantasy,fantasy (#41),read,,,,1,1
2887865,"O Senhor dos Anéis (O Senhor dos Anéis, #1-3)",J.R.R. Tolkien,"Tolkien, J.R.R.","Lenita Maria Rímoli Esteves, Almiro Pisetta",8533613407,9788530000000.00,5,4.53,Martins Fontes,Paperback,1234,2001,1954,,16/07/2020,fantasy,fantasy (#23),read,,,,1,0
31935106,"The Complete Works of William Shakespeare (37 plays, 160 sonnets and 5 Poetry Books With Active Table of Contents)",William Shakespeare,"Shakespeare, William",,,,5,4.47,FB Publishing,Kindle Edition,93,2016,1623,,16/07/2020,"play, poetry","play (#3), poetry (#4)",read,,,,1,0
